PC1|PC2|PC3|PC4|PC5|PC6|PC7|PC8|PC9|PC10|doc_id
0.14562914973468727|-0.05914894282965034|0.00864380771112702|-0.020004883024860906|0.08980844153550749|0.05637217567849329|0.04616969166275763|0.08172003974121594|0.035335336212363594|0.014483222631675929|60
0.07752112044882721|-0.020627938953786|-0.005820449027074007|0.013519086694619417|0.027477322507445175|0.004515066621787026|-0.013549980920622814|0.003154273420299439|-0.03781718774709856|-0.015556134700091626|61
0.14708367337233083|0.06646464811127258|-0.009198453765664057|0.002992695686891844|-0.04155348441523168|0.06344506701641969|0.03872383753876084|-0.10200135982748179|0.03358942977542703|-0.13548339861860403|62
0.10247176132866669|-0.03136823483651632|-0.017852164956896992|0.012834922532579927|0.03841048865192232|-0.026113660671152145|-0.051477071519708054|0.02424510412023646|0.013400776204024044|0.0012884113048389648|63
0.05666344163614282|0.011952945271948541|-0.070153896488736|0.035249122281620276|-0.060025122703437954|0.05116117791332457|0.062374870588552525|0.042652609192039816|-0.05657797179765426|0.0256923414425096|64
0.05764598825707136|-0.059009452415596096|0.021710492266734514|-0.01672234765004946|-0.00498907282974265|-0.015645306191073505|-0.025726563894971174|-0.05335001175555251|0.013023225563520483|0.025923902534064056|65
0.13268979543573628|-0.09656222868719784|0.05101236193148913|-0.03795952897573105|0.00552252521356726|-0.014910799363384544|-0.063794230631857|-0.10886595349345543|0.02654544219590254|0.06552758935295694|66
0.06157521250101453|-0.0011877049456842197|-0.03753862116424777|0.01989028927259471|-0.014692056784011961|-0.017272614696429336|0.00403308170985934|0.034920002948712565|0.030213261790336107|-0.04554016048451297|67
0.11984347788603052|-0.03900472252295059|-0.06532723203442264|0.044230002106071906|-0.009231898765392417|0.025339117304470107|0.05229926866114228|0.05495521196483796|-0.08790130761218928|0.019258542196913267|68
0.07178960557846044|-0.03476795116729693|0.022080665467899736|-0.022775711081833426|-0.0025920512983975946|0.00039430333518506713|0.001853591179897994|-0.028830789055799638|0.0008999145559473011|-0.00020480808078233818|69
0.038799662513388546|-0.03216698449006952|-0.0023641622925583907|0.0016125564829573657|0.06623187071049487|0.02670113584223402|-0.03787342164832372|0.009350330603334919|-0.05907476139441222|-0.020211963014825342|70
0.1809429743380647|0.006965577410204156|-0.0788522444886181|0.027505438583366074|-0.01976166397772305|0.07474228322737211|0.027317950365636723|-0.029511263782121027|-0.0031971673027390056|0.0034291060711165097|71
0.03381364150623379|-0.009430413527077313|0.01542014088651848|-0.00958708769112566|0.0002744200728287418|0.0016343824674273236|0.007287021221088337|-0.017809055678843482|-5.458624528205847e-05|-0.022793260565005937|72
0.05282383275123139|-0.01848316092535359|-0.028136608942696786|0.024114408761683886|-0.006128233747328766|0.0008171783953190469|-0.006318437662493586|0.0014162675576189694|0.001708891775495103|0.007070398352553611|73
0.14184909563990933|-0.045223222152381254|-0.06125948407633714|0.0436911217802469|-0.0024514525587550477|0.007244713918006577|0.01537275002862359|0.048300072570986126|-0.0815130873102318|0.0052250484633691585|74
0.1148782453911009|0.04747761968347253|-0.05067024364874741|0.00828128057464982|-0.029465279903301|0.050004221709056516|0.06957279814720471|0.002636656806371087|-0.027615859122422405|-0.010421853959164517|75
0.07678174732370938|-0.061718596396261566|0.055393768139169346|-0.04603105674788705|0.07251639006311453|0.10639575555193542|0.13509504535447206|0.07325577553292711|0.0965469650521903|0.009741597519767827|76
0.050234321460008696|-0.021365098328126872|-0.010851162173707582|0.009870958744095354|0.0010584984283158712|-0.020946098893790528|-0.02433913741712483|-0.009518170848603574|0.017233910138596986|0.016070228867335848|77
0.0757945746783245|-0.020092652558851693|0.002391874068807996|-0.002035886645708166|-0.009682629153290224|0.02116115922607395|-0.00022506478519845603|0.03693739325340064|-0.049648134234741424|-0.0019283152877328938|78
0.13945835358633754|0.016664753511593643|-0.020427759298164743|0.002313852694366101|0.08504963827879132|-0.03894308401173417|-0.006849178024038397|-0.06317588686751129|0.04368554304049254|-0.01093914677928587|79
0.11271733970041255|0.07785053896998566|-0.05309705654016659|-0.07147798699124835|0.05774684936432153|-0.0419609096760276|0.04994364059158184|-0.004196167931842022|-0.0009728164011952043|0.028560285885661993|80
0.0881155074704188|-0.016876208998272343|-0.0014865409729335967|0.006886558517433132|-0.011558214359105227|-0.006271158449028272|-0.010187144031723725|-0.004830923790780308|-0.002162776923927759|-0.0193262536704079|81
0.04523642423967529|-0.024550187303971682|-0.06250982003234533|0.045084927426583966|-0.02675122444764457|-0.014802217736296561|-0.04912305444528052|0.05633141262882138|0.04628359439205988|0.0849078936086273|82
0.11471961418679154|-0.034454975117187064|-0.03163282192402784|0.04511654034256835|0.02351805506759257|0.011270589211679033|-0.010474222589872267|-0.019359543484908395|-0.08864344815713077|-0.00852908089612582|83
0.0811529639859529|-0.06167406955950331|0.04927828148716389|-0.04975411189169375|0.06883419900456018|0.10934824195902056|0.1526564109878759|0.10287342576789042|0.09551403120675873|-0.0002689980896823821|84
0.1332770779974277|0.03299792046119842|-0.05910714261735628|0.04362686589579691|-0.007005407662023313|0.04780919547219409|0.06140271878240648|-0.029067694174471144|-0.065974377186441|-0.08167388825974294|85
0.07733152370072349|-0.037683669980954515|-0.01785012687287934|0.02710512248458924|0.050665876784473395|0.008957463167467802|-0.02927162590426893|0.014680417937792348|-0.009235270217978965|-0.012863212487839285|86
0.07288688507670275|-0.0008136851354703166|-0.019553512966215846|0.0012924451555883997|-0.004703352811996406|-0.006658101065558633|0.0010889601988890016|0.01149399711648115|-0.013514991731851481|-0.00023667989082838637|87
0.05333240732484799|-0.0050005406095671575|-0.009672858726751478|0.0056892372877659254|-0.02731911098915496|-0.012803836065126502|0.0018024051815415765|-0.011454339494881095|0.011245202414785606|0.017308309606814752|88
0.07732645551824747|-0.03175100944461637|-0.054115717737941424|0.03622212477066966|-0.025918986704742634|-0.007978084397736077|0.022335563349694786|0.009202046433902707|-0.013807846374929687|0.023349323680536393|89
0.05151923782140669|1.0726068932556242e-05|-0.011664718230870827|0.008322592869033965|0.009903876972373047|-0.005402779582254604|-0.005751615875913789|0.015385495614510872|0.003193551622006551|0.00452314911897516|90
0.10030017044860307|-0.047442608504371875|0.023492721440248526|-0.019533324126805023|0.005808895955768759|0.004729527880507803|-0.01544983002029534|0.002201791863313554|0.005924222848302765|0.0015500794757053633|91
0.059593903499612084|0.015033951627206605|-0.01709957280510259|0.0014660180011628918|-0.0024465692452892004|-0.011031478797910294|0.01529045891879567|0.01717168433169598|0.009097565516012426|-0.010865754492107709|92
0.11730207524483846|0.03450331330350274|-0.032221976407847366|0.02255104913631287|-0.07274274695817423|0.055244264330404046|0.03279499437601271|0.07907993901533719|-0.06535292153828388|0.01624912741241924|93
0.11652206721917682|-0.011549687905751529|-0.0170678055403803|0.014157594476778355|0.002254962914187807|0.006089590763410939|0.008092643653419706|0.02637779121819861|-0.022925418263974186|-0.004239086630660243|94
0.13079327727581974|-0.05410699093188557|-0.04727361722033757|0.04592440673384523|-0.010978261418481785|-0.012271890617561204|0.009813874334970416|-0.0507144713536923|0.012761692868434394|0.021236439859111212|95
0.059080638044965314|-0.029757027179574087|-0.010165921799452892|0.006466005510348536|0.0017152824122457088|-0.008684139751623566|0.008559958492653046|-0.0010643558257172631|-0.013559855659716114|0.0003530557165089491|96
0.05656675349727744|0.0031391825195449547|0.01944575538615987|0.012363005700950818|0.04057313873512236|0.012490869564719592|-0.030850587058659718|0.005884511041208884|-0.07704060638106566|-0.014581917106085326|97
0.10748953619480596|-0.10264352451339978|0.1121387774502093|-0.08993952432899129|0.03366788114803852|0.01343865848299808|-0.024449116639923465|-0.054065739172398014|-0.020978662449798284|0.02946398498976131|98
0.09150819129003819|-0.10574607531441009|0.13265113525717576|-0.10533110455499523|-0.001805268647660588|0.019502728903147328|-0.00969803339623425|-0.08042016261592234|-0.01008361362575786|-0.007556206879750058|99
0.12470928584307633|-0.05242741287125529|-0.05760225899492681|0.01780994558190896|-0.05101765969236814|-0.022230961091793514|0.031201014413726896|0.007936812525400348|-0.013020129338694664|0.024403044071621964|100
0.10442017310909403|-0.06001450489622917|0.06810976787001939|-0.04584112285850289|0.0955441262950314|0.12304764383170916|0.12860203967721356|0.08084407852982838|0.0688818708402758|-0.012176617878467097|101
0.03887389554789356|0.017201634383939665|-0.023592990619279306|-0.00016221954419297574|-0.01536055681444188|0.024094597073901894|-0.003699218141615092|0.014799658764652283|-0.006487351760082765|0.021128808447952327|102
0.09510346371199298|-0.035281836558098655|-0.004015712974918627|0.0038350959899358396|0.01155259102989671|-0.003914318694981841|-0.004547416202731147|-0.03096288064579587|-0.0035509334278832757|-0.006661592693654122|103
0.12033564315099865|-0.052786864367715805|-0.04295456781382878|0.046383756620940214|0.00047449536670720206|-0.020911089686613024|-0.039945125842963045|0.009183298965447576|0.03944883229322779|-0.011263016152835049|104
0.02982745672324049|0.013781963655753205|0.004725816532245841|-0.014734352173937261|-0.007680589770453909|-0.011721946925219977|-0.0013085321025907426|0.028873424722183027|9.229969658069818e-05|-0.030928328542821647|105
0.06087371032497341|-0.01957331917063611|-0.01804581480515953|0.013192478678787246|-0.016833907014514888|-0.008761119024110971|0.00857282705442391|-0.006587185995282648|-0.001536488047345755|-0.010233081967086144|106
0.19366022475774672|-0.08915222450413551|0.038230552670870624|-0.017350527611685426|0.05841024370812548|0.035853102892166276|-0.018080990715120995|-0.02340150299117803|-0.05927579087316385|-0.023086035002852973|107
